DateAdded,RiskCopy,CountyReporting,TravelLabel,TravelStatus,DateAddedCopy,Risk,BigIslandCnt,OahuCnt,KauaiCnt,MauiCnt,Count,TotNumber
7/23/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/23/2021,Community-Associated,0,0,3,0,3,3
8/4/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/4/2021,Community-Associated,0,0,3,0,3,3
10/15/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/15/2021,Community-Associated,0,0,3,0,3,3
12/11/2020,Community-Associated,Kauai,No Travel History,No Travel History,12/11/2020,Community-Associated,0,0,4,0,4,4
4/27/2021,Community-Associated,Kauai,No Travel History,No Travel History,4/27/2021,Community-Associated,0,0,4,0,4,4
5/3/2021,Community-Associated,Kauai,No Travel History,No Travel History,5/3/2021,Community-Associated,0,0,4,0,4,4
5/4/2021,Community-Associated,Kauai,No Travel History,No Travel History,5/4/2021,Community-Associated,0,0,4,0,4,4
5/8/2021,Community-Associated,Kauai,No Travel History,No Travel History,5/8/2021,Community-Associated,0,0,4,0,4,4
6/29/2021,Community-Associated,Kauai,No Travel History,No Travel History,6/29/2021,Community-Associated,0,0,4,0,4,4
7/9/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/9/2021,Community-Associated,0,0,4,0,4,4
7/22/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/22/2021,Community-Associated,0,0,4,0,4,4
7/25/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/25/2021,Community-Associated,0,0,4,0,4,4
7/29/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/29/2021,Community-Associated,0,0,4,0,4,4
8/1/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/1/2021,Community-Associated,0,0,4,0,4,4
10/12/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/12/2021,Community-Associated,0,0,4,0,4,4
6/12/2021,Community-Associated,Kauai,No Travel History,No Travel History,6/12/2021,Community-Associated,0,0,5,0,5,5
7/6/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/6/2021,Community-Associated,0,0,5,0,5,5
7/14/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/14/2021,Community-Associated,0,0,5,0,5,5
7/27/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/27/2021,Community-Associated,0,0,5,0,5,5
8/2/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/2/2021,Community-Associated,0,0,5,0,5,5
9/30/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/30/2021,Community-Associated,0,0,5,0,5,5
10/6/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/6/2021,Community-Associated,0,0,5,0,5,5
10/18/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/18/2021,Community-Associated,0,0,5,0,5,5
10/19/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/19/2021,Community-Associated,0,0,5,0,5,5
10/20/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/20/2021,Community-Associated,0,0,5,0,5,5
10/21/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/21/2021,Community-Associated,0,0,5,0,5,5
7/10/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/10/2021,Community-Associated,0,0,6,0,6,6
7/21/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/21/2021,Community-Associated,0,0,6,0,6,6
8/3/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/3/2021,Community-Associated,0,0,6,0,6,6
5/1/2021,Community-Associated,Kauai,No Travel History,No Travel History,5/1/2021,Community-Associated,0,0,7,0,7,7
6/22/2021,Community-Associated,Kauai,No Travel History,No Travel History,6/22/2021,Community-Associated,0,0,7,0,7,7
7/20/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/20/2021,Community-Associated,0,0,7,0,7,7
7/30/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/30/2021,Community-Associated,0,0,7,0,7,7
10/3/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/3/2021,Community-Associated,0,0,7,0,7,7
10/7/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/7/2021,Community-Associated,0,0,7,0,7,7
5/5/2021,Community-Associated,Kauai,No Travel History,No Travel History,5/5/2021,Community-Associated,0,0,8,0,8,8
6/30/2021,Community-Associated,Kauai,No Travel History,No Travel History,6/30/2021,Community-Associated,0,0,8,0,8,8
7/15/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/15/2021,Community-Associated,0,0,8,0,8,8
7/28/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/28/2021,Community-Associated,0,0,8,0,8,8
8/8/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/8/2021,Community-Associated,0,0,8,0,8,8
10/4/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/4/2021,Community-Associated,0,0,8,0,8,8
10/9/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/9/2021,Community-Associated,0,0,8,0,8,8
10/14/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/14/2021,Community-Associated,0,0,8,0,8,8
4/24/2021,Community-Associated,Kauai,No Travel History,No Travel History,4/24/2021,Community-Associated,0,0,9,0,9,9
4/28/2021,Community-Associated,Kauai,No Travel History,No Travel History,4/28/2021,Community-Associated,0,0,9,0,9,9
4/30/2021,Community-Associated,Kauai,No Travel History,No Travel History,4/30/2021,Community-Associated,0,0,9,0,9,9
7/1/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/1/2021,Community-Associated,0,0,9,0,9,9
8/9/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/9/2021,Community-Associated,0,0,9,0,9,9
9/26/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/26/2021,Community-Associated,0,0,9,0,9,9
9/29/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/29/2021,Community-Associated,0,0,9,0,9,9
10/13/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/13/2021,Community-Associated,0,0,9,0,9,9
10/16/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/16/2021,Community-Associated,0,0,9,0,9,9
7/31/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/31/2021,Community-Associated,0,0,10,0,10,10
10/2/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/2/2021,Community-Associated,0,0,10,0,10,10
9/12/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/12/2021,Community-Associated,0,0,11,0,11,11
7/13/2021,Community-Associated,Kauai,No Travel History,No Travel History,7/13/2021,Community-Associated,0,0,12,0,12,12
8/5/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/5/2021,Community-Associated,0,0,12,0,12,12
8/14/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/14/2021,Community-Associated,0,0,12,0,12,12
8/29/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/29/2021,Community-Associated,0,0,12,0,12,12
9/27/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/27/2021,Community-Associated,0,0,12,0,12,12
8/7/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/7/2021,Community-Associated,0,0,13,0,13,13
8/12/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/12/2021,Community-Associated,0,0,13,0,13,13
8/15/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/15/2021,Community-Associated,0,0,14,0,14,14
9/19/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/19/2021,Community-Associated,0,0,14,0,14,14
4/29/2021,Community-Associated,Kauai,No Travel History,No Travel History,4/29/2021,Community-Associated,0,0,15,0,15,15
8/6/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/6/2021,Community-Associated,0,0,15,0,15,15
8/22/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/22/2021,Community-Associated,0,0,16,0,16,16
9/28/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/28/2021,Community-Associated,0,0,17,0,17,17
8/16/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/16/2021,Community-Associated,0,0,18,0,18,18
9/23/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/23/2021,Community-Associated,0,0,18,0,18,18
8/18/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/18/2021,Community-Associated,0,0,19,0,19,19
9/6/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/6/2021,Community-Associated,0,0,19,0,19,19
9/13/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/13/2021,Community-Associated,0,0,19,0,19,19
8/21/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/21/2021,Community-Associated,0,0,21,0,21,21
8/19/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/19/2021,Community-Associated,0,0,23,0,23,23
8/17/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/17/2021,Community-Associated,0,0,24,0,24,24
9/22/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/22/2021,Community-Associated,0,0,24,0,24,24
10/1/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/1/2021,Community-Associated,0,0,24,0,24,24
10/5/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/5/2021,Community-Associated,0,0,24,0,24,24
9/3/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/3/2021,Community-Associated,0,0,26,0,26,26
8/26/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/26/2021,Community-Associated,0,0,27,0,27,27
9/11/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/11/2021,Community-Associated,0,0,27,0,27,27
9/20/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/20/2021,Community-Associated,0,0,27,0,27,27
10/8/2021,Community-Associated,Kauai,No Travel History,No Travel History,10/8/2021,Community-Associated,0,0,28,0,28,28
9/21/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/21/2021,Community-Associated,0,0,29,0,29,29
9/25/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/25/2021,Community-Associated,0,0,29,0,29,29
8/20/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/20/2021,Community-Associated,0,0,31,0,31,31
8/24/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/24/2021,Community-Associated,0,0,31,0,31,31
9/18/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/18/2021,Community-Associated,0,0,31,0,31,31
9/24/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/24/2021,Community-Associated,0,0,31,0,31,31
8/25/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/25/2021,Community-Associated,0,0,32,0,32,32
9/9/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/9/2021,Community-Associated,0,0,32,0,32,32
8/23/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/23/2021,Community-Associated,0,0,33,0,33,33
8/28/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/28/2021,Community-Associated,0,0,33,0,33,33
8/30/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/30/2021,Community-Associated,0,0,33,0,33,33
9/7/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/7/2021,Community-Associated,0,0,33,0,33,33
9/14/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/14/2021,Community-Associated,0,0,33,0,33,33
9/2/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/2/2021,Community-Associated,0,0,38,0,38,38
8/11/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/11/2021,Community-Associated,0,0,39,0,39,39
8/31/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/31/2021,Community-Associated,0,0,39,0,39,39
9/8/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/8/2021,Community-Associated,0,0,39,0,39,39
9/15/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/15/2021,Community-Associated,0,0,39,0,39,39
8/13/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/13/2021,Community-Associated,0,0,43,0,43,43
9/1/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/1/2021,Community-Associated,0,0,43,0,43,43
9/17/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/17/2021,Community-Associated,0,0,43,0,43,43
9/5/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/5/2021,Community-Associated,0,0,44,0,44,44
9/16/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/16/2021,Community-Associated,0,0,44,0,44,44
8/10/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/10/2021,Community-Associated,0,0,48,0,48,48
8/27/2021,Community-Associated,Kauai,No Travel History,No Travel History,8/27/2021,Community-Associated,0,0,53,0,53,53
9/10/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/10/2021,Community-Associated,0,0,53,0,53,53
9/4/2021,Community-Associated,Kauai,No Travel History,No Travel History,9/4/2021,Community-Associated,0,0,59,0,59,59
11/21/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/21/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
11/22/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/22/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
11/25/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/25/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
11/28/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/28/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
12/1/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,12/1/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
12/5/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,12/5/2020,Travel-Associated (Non-Resident),0,0,1,0,1,1
1/5/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,1/5/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
1/16/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,1/16/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
1/18/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,1/18/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
1/28/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,1/28/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
2/4/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,2/4/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
2/16/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,2/16/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
2/20/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,2/20/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
3/13/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,3/13/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
3/22/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,3/22/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
3/25/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,3/25/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
4/20/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,4/20/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
4/26/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,4/26/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
5/8/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,5/8/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
5/21/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,5/21/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
5/29/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,5/29/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
5/31/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,5/31/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
6/6/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,6/6/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
6/9/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,6/9/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
6/30/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,6/30/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/16/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/16/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/17/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/17/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/20/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/20/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/21/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/21/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/26/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/26/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/29/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/29/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
7/31/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/31/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
8/5/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/5/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
8/17/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/17/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
8/19/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/19/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
8/20/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/20/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
8/26/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/26/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/5/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/5/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/8/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/8/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/14/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/14/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/21/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/21/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/25/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/25/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/27/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/27/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
9/29/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/29/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
10/6/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,10/6/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
10/15/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,10/15/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
10/18/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,10/18/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
10/20/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,10/20/2021,Travel-Associated (Non-Resident),0,0,1,0,1,1
11/19/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/19/2020,Travel-Associated (Non-Resident),0,0,2,0,2,2
3/5/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,3/5/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
4/5/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,4/5/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
5/3/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,5/3/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
8/10/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/10/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
8/11/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/11/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
8/13/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/13/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
8/21/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/21/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
8/30/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/30/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
9/3/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/3/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
9/4/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/4/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
9/10/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/10/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
10/16/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,10/16/2021,Travel-Associated (Non-Resident),0,0,2,0,2,2
11/20/2020,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,11/20/2020,Travel-Associated (Non-Resident),0,0,3,0,3,3
7/27/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,7/27/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
8/6/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/6/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
8/9/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/9/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
8/16/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/16/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
8/18/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/18/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
9/22/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/22/2021,Travel-Associated (Non-Resident),0,0,3,0,3,3
8/8/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/8/2021,Travel-Associated (Non-Resident),0,0,4,0,4,4
8/23/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,8/23/2021,Travel-Associated (Non-Resident),0,0,5,0,5,5
9/30/2021,Travel-Associated (Non-Resident),Kauai,Travel History,Travel History,9/30/2021,Travel-Associated (Non-Resident),0,0,6,0,6,6
11/19/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,11/19/2020,Travel-Associated (Resident),0,0,1,0,1,1
11/20/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,11/20/2020,Travel-Associated (Resident),0,0,1,0,1,1
11/23/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,11/23/2020,Travel-Associated (Resident),0,0,1,0,1,1
11/26/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,11/26/2020,Travel-Associated (Resident),0,0,1,0,1,1
11/30/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,11/30/2020,Travel-Associated (Resident),0,0,1,0,1,1
12/2/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,12/2/2020,Travel-Associated (Resident),0,0,1,0,1,1
12/9/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,12/9/2020,Travel-Associated (Resident),0,0,1,0,1,1
12/24/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,12/24/2020,Travel-Associated (Resident),0,0,1,0,1,1
12/25/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,12/25/2020,Travel-Associated (Resident),0,0,1,0,1,1
12/30/2020,Travel-Associated (Resident),Kauai,Travel History,Travel History,12/30/2020,Travel-Associated (Resident),0,0,1,0,1,1
1/1/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/1/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/4/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/4/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/6/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/6/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/11/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/11/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/12/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/12/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/13/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/13/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/14/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/14/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/16/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/16/2021,Travel-Associated (Resident),0,0,1,0,1,1
1/20/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,1/20/2021,Travel-Associated (Resident),0,0,1,0,1,1
2/22/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,2/22/2021,Travel-Associated (Resident),0,0,1,0,1,1
2/24/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,2/24/2021,Travel-Associated (Resident),0,0,1,0,1,1
3/1/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,3/1/2021,Travel-Associated (Resident),0,0,1,0,1,1
3/20/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,3/20/2021,Travel-Associated (Resident),0,0,1,0,1,1
3/29/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,3/29/2021,Travel-Associated (Resident),0,0,1,0,1,1
4/6/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/6/2021,Travel-Associated (Resident),0,0,1,0,1,1
4/20/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/20/2021,Travel-Associated (Resident),0,0,1,0,1,1
4/22/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,4/22/2021,Travel-Associated (Resident),0,0,1,0,1,1
5/23/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,5/23/2021,Travel-Associated (Resident),0,0,1,0,1,1
5/30/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,5/30/2021,Travel-Associated (Resident),0,0,1,0,1,1
6/1/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,6/1/2021,Travel-Associated (Resident),0,0,1,0,1,1
6/8/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,6/8/2021,Travel-Associated (Resident),0,0,1,0,1,1
6/10/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,6/10/2021,Travel-Associated (Resident),0,0,1,0,1,1
6/15/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,6/15/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/3/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/3/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/6/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/6/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/10/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/10/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/11/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/11/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/17/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/17/2021,Travel-Associated (Resident),0,0,1,0,1,1
7/18/2021,Travel-Associated (Resident),Kauai,Travel History,Travel History,7/18/2021,Travel-Associated (Resident),0,0,1,0,1,1
