"","DateAdded","RiskCopy","CountyReporting","TravelLabel","TravelStatus","DateAddedCopy","Risk","BigIslandCnt","OahuCnt","KauaiCnt","MauiCnt","Count","TotNumber"
"2945",2021-08-06,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-06,"Travel-Associated (Non-Resident)",0,0,3,0,3,3
"2946",2021-08-09,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-09,"Travel-Associated (Non-Resident)",0,0,3,0,3,3
"2947",2021-08-16,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-16,"Travel-Associated (Non-Resident)",0,0,3,0,3,3
"2948",2021-08-18,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-18,"Travel-Associated (Non-Resident)",0,0,3,0,3,3
"2949",2021-09-22,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-09-22,"Travel-Associated (Non-Resident)",0,0,3,0,3,3
"2950",2021-08-08,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-08,"Travel-Associated (Non-Resident)",0,0,4,0,4,4
"2951",2021-08-23,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-08-23,"Travel-Associated (Non-Resident)",0,0,5,0,5,5
"2952",2021-09-30,"Travel-Associated (Non-Resident)","Kauai","Travel History","Travel History",2021-09-30,"Travel-Associated (Non-Resident)",0,0,6,0,6,6
"2953",2020-11-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-19,"Travel-Associated (Resident)",0,0,1,0,1,1
"2954",2020-11-20,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-20,"Travel-Associated (Resident)",0,0,1,0,1,1
"2955",2020-11-23,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-23,"Travel-Associated (Resident)",0,0,1,0,1,1
"2956",2020-11-26,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-26,"Travel-Associated (Resident)",0,0,1,0,1,1
"2957",2020-11-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-30,"Travel-Associated (Resident)",0,0,1,0,1,1
"2958",2020-12-02,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-02,"Travel-Associated (Resident)",0,0,1,0,1,1
"2959",2020-12-09,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-09,"Travel-Associated (Resident)",0,0,1,0,1,1
"2960",2020-12-24,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-24,"Travel-Associated (Resident)",0,0,1,0,1,1
"2961",2020-12-25,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-25,"Travel-Associated (Resident)",0,0,1,0,1,1
"2962",2020-12-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-30,"Travel-Associated (Resident)",0,0,1,0,1,1
"2963",2021-01-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"2964",2021-01-04,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-04,"Travel-Associated (Resident)",0,0,1,0,1,1
"2965",2021-01-06,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-06,"Travel-Associated (Resident)",0,0,1,0,1,1
"2966",2021-01-11,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-11,"Travel-Associated (Resident)",0,0,1,0,1,1
"2967",2021-01-12,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-12,"Travel-Associated (Resident)",0,0,1,0,1,1
"2968",2021-01-13,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-13,"Travel-Associated (Resident)",0,0,1,0,1,1
"2969",2021-01-14,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-14,"Travel-Associated (Resident)",0,0,1,0,1,1
"2970",2021-01-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-16,"Travel-Associated (Resident)",0,0,1,0,1,1
"2971",2021-01-20,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-01-20,"Travel-Associated (Resident)",0,0,1,0,1,1
"2972",2021-02-22,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-02-22,"Travel-Associated (Resident)",0,0,1,0,1,1
"2973",2021-02-24,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-02-24,"Travel-Associated (Resident)",0,0,1,0,1,1
"2974",2021-03-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-03-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"2975",2021-03-20,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-03-20,"Travel-Associated (Resident)",0,0,1,0,1,1
"2976",2021-03-29,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-03-29,"Travel-Associated (Resident)",0,0,1,0,1,1
"2977",2021-04-06,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-06,"Travel-Associated (Resident)",0,0,1,0,1,1
"2978",2021-04-20,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-20,"Travel-Associated (Resident)",0,0,1,0,1,1
"2979",2021-04-22,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-22,"Travel-Associated (Resident)",0,0,1,0,1,1
"2980",2021-05-23,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-05-23,"Travel-Associated (Resident)",0,0,1,0,1,1
"2981",2021-05-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-05-30,"Travel-Associated (Resident)",0,0,1,0,1,1
"2982",2021-06-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-06-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"2983",2021-06-08,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-06-08,"Travel-Associated (Resident)",0,0,1,0,1,1
"2984",2021-06-10,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-06-10,"Travel-Associated (Resident)",0,0,1,0,1,1
"2985",2021-06-15,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-06-15,"Travel-Associated (Resident)",0,0,1,0,1,1
"2986",2021-07-03,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-03,"Travel-Associated (Resident)",0,0,1,0,1,1
"2987",2021-07-06,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-06,"Travel-Associated (Resident)",0,0,1,0,1,1
"2988",2021-07-10,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-10,"Travel-Associated (Resident)",0,0,1,0,1,1
"2989",2021-07-11,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-11,"Travel-Associated (Resident)",0,0,1,0,1,1
"2990",2021-07-17,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-17,"Travel-Associated (Resident)",0,0,1,0,1,1
"2991",2021-07-18,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-18,"Travel-Associated (Resident)",0,0,1,0,1,1
"2992",2021-07-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-19,"Travel-Associated (Resident)",0,0,1,0,1,1
"2993",2021-07-25,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-25,"Travel-Associated (Resident)",0,0,1,0,1,1
"2994",2021-07-26,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-26,"Travel-Associated (Resident)",0,0,1,0,1,1
"2995",2021-07-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-30,"Travel-Associated (Resident)",0,0,1,0,1,1
"2996",2021-08-12,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-12,"Travel-Associated (Resident)",0,0,1,0,1,1
"2997",2021-08-17,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-17,"Travel-Associated (Resident)",0,0,1,0,1,1
"2998",2021-08-28,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-28,"Travel-Associated (Resident)",0,0,1,0,1,1
"2999",2021-08-31,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-31,"Travel-Associated (Resident)",0,0,1,0,1,1
"3000",2021-09-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"3001",2021-09-07,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-07,"Travel-Associated (Resident)",0,0,1,0,1,1
"3002",2021-09-10,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-10,"Travel-Associated (Resident)",0,0,1,0,1,1
"3003",2021-09-13,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-13,"Travel-Associated (Resident)",0,0,1,0,1,1
"3004",2021-09-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-16,"Travel-Associated (Resident)",0,0,1,0,1,1
"3005",2021-09-27,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-27,"Travel-Associated (Resident)",0,0,1,0,1,1
"3006",2021-10-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-01,"Travel-Associated (Resident)",0,0,1,0,1,1
"3007",2021-10-06,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-06,"Travel-Associated (Resident)",0,0,1,0,1,1
"3008",2021-10-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-16,"Travel-Associated (Resident)",0,0,1,0,1,1
"3009",2021-10-17,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-17,"Travel-Associated (Resident)",0,0,1,0,1,1
"3010",2020-11-21,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-21,"Travel-Associated (Resident)",0,0,2,0,2,2
"3011",2020-11-24,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-24,"Travel-Associated (Resident)",0,0,2,0,2,2
"3012",2020-12-10,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-10,"Travel-Associated (Resident)",0,0,2,0,2,2
"3013",2020-12-31,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-12-31,"Travel-Associated (Resident)",0,0,2,0,2,2
"3014",2021-04-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-19,"Travel-Associated (Resident)",0,0,2,0,2,2
"3015",2021-04-24,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-24,"Travel-Associated (Resident)",0,0,2,0,2,2
"3016",2021-04-27,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-27,"Travel-Associated (Resident)",0,0,2,0,2,2
"3017",2021-04-29,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-04-29,"Travel-Associated (Resident)",0,0,2,0,2,2
"3018",2021-05-14,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-05-14,"Travel-Associated (Resident)",0,0,2,0,2,2
"3019",2021-05-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-05-16,"Travel-Associated (Resident)",0,0,2,0,2,2
"3020",2021-05-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-05-19,"Travel-Associated (Resident)",0,0,2,0,2,2
"3021",2021-06-12,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-06-12,"Travel-Associated (Resident)",0,0,2,0,2,2
"3022",2021-07-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-01,"Travel-Associated (Resident)",0,0,2,0,2,2
"3023",2021-07-13,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-13,"Travel-Associated (Resident)",0,0,2,0,2,2
"3024",2021-07-16,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-16,"Travel-Associated (Resident)",0,0,2,0,2,2
"3025",2021-07-27,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-27,"Travel-Associated (Resident)",0,0,2,0,2,2
"3026",2021-07-28,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-07-28,"Travel-Associated (Resident)",0,0,2,0,2,2
"3027",2021-08-01,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-01,"Travel-Associated (Resident)",0,0,2,0,2,2
"3028",2021-08-04,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-04,"Travel-Associated (Resident)",0,0,2,0,2,2
"3029",2021-08-07,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-07,"Travel-Associated (Resident)",0,0,2,0,2,2
"3030",2021-08-13,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-13,"Travel-Associated (Resident)",0,0,2,0,2,2
"3031",2021-08-14,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-14,"Travel-Associated (Resident)",0,0,2,0,2,2
"3032",2021-08-15,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-15,"Travel-Associated (Resident)",0,0,2,0,2,2
"3033",2021-08-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-19,"Travel-Associated (Resident)",0,0,2,0,2,2
"3034",2021-08-26,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-26,"Travel-Associated (Resident)",0,0,2,0,2,2
"3035",2021-08-27,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-27,"Travel-Associated (Resident)",0,0,2,0,2,2
"3036",2021-08-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-08-30,"Travel-Associated (Resident)",0,0,2,0,2,2
"3037",2021-09-03,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-03,"Travel-Associated (Resident)",0,0,2,0,2,2
"3038",2021-09-04,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-04,"Travel-Associated (Resident)",0,0,2,0,2,2
"3039",2021-09-08,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-08,"Travel-Associated (Resident)",0,0,2,0,2,2
"3040",2021-09-12,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-12,"Travel-Associated (Resident)",0,0,2,0,2,2
"3041",2021-09-14,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-14,"Travel-Associated (Resident)",0,0,2,0,2,2
"3042",2021-09-17,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-17,"Travel-Associated (Resident)",0,0,2,0,2,2
"3043",2021-09-20,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-20,"Travel-Associated (Resident)",0,0,2,0,2,2
"3044",2021-09-25,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-25,"Travel-Associated (Resident)",0,0,2,0,2,2
"3045",2021-09-28,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-28,"Travel-Associated (Resident)",0,0,2,0,2,2
"3046",2021-09-30,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-09-30,"Travel-Associated (Resident)",0,0,2,0,2,2
"3047",2021-10-09,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-09,"Travel-Associated (Resident)",0,0,2,0,2,2
"3048",2021-10-11,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-11,"Travel-Associated (Resident)",0,0,2,0,2,2
"3049",2021-10-12,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-12,"Travel-Associated (Resident)",0,0,2,0,2,2
"3050",2021-10-14,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-14,"Travel-Associated (Resident)",0,0,2,0,2,2
"3051",2021-10-18,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-18,"Travel-Associated (Resident)",0,0,2,0,2,2
"3052",2021-10-19,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2021-10-19,"Travel-Associated (Resident)",0,0,2,0,2,2
"3053",2020-11-25,"Travel-Associated (Resident)","Kauai","Travel History","Travel History",2020-11-25,"Travel-Associated (Resident)",0,0,3,0,3,3
